url,source_file,basis
https://agents.kujolang.ai/,templates/page-home.html,Mapping from preserved route conventions and repository content; supplements the immutable generic baseline source labels.
https://agents.kujolang.ai/agent-development-platform/,content/pages/agent-development-platform.md,Mapping from preserved route conventions and repository content; supplements the immutable generic baseline source labels.
https://agents.kujolang.ai/agents/accessibility-auditor/,content/agents/accessibility-auditor.md,Mapping from preserved route conventions and repository content; supplements the immutable generic baseline source labels.
https://agents.kujolang.ai/agents/ai-search-visibility-analyst/,content/agents/ai-search-visibility-analyst.md,Mapping from preserved route conventions and repository content; supplements the immutable generic baseline source labels.
https://agents.kujolang.ai/agents/analytics-analyst/,content/agents/analytics-analyst.md,Mapping from preserved route conventions and repository content; supplements the immutable generic baseline source labels.
https://agents.kujolang.ai/agents/art-director/,content/agents/art-director.md,Mapping from preserved route conventions and repository content; supplements the immutable generic baseline source labels.
https://agents.kujolang.ai/agents/audience-development-director/,content/agents/audience-development-director.md,Mapping from preserved route conventions and repository content; supplements the immutable generic baseline source labels.
https://agents.kujolang.ai/agents/backend-developer/,content/agents/backend-developer.md,Mapping from preserved route conventions and repository content; supplements the immutable generic baseline source labels.
https://agents.kujolang.ai/agents/backlink-mention-analyst/,content/agents/backlink-mention-analyst.md,Mapping from preserved route conventions and repository content; supplements the immutable generic baseline source labels.
https://agents.kujolang.ai/agents/brand-strategy-director/,content/agents/brand-strategy-director.md,Mapping from preserved route conventions and repository content; supplements the immutable generic baseline source labels.
https://agents.kujolang.ai/agents/campaign-copywriter/,content/agents/campaign-copywriter.md,Mapping from preserved route conventions and repository content; supplements the immutable generic baseline source labels.
https://agents.kujolang.ai/agents/cannibalization-analyst/,content/agents/cannibalization-analyst.md,Mapping from preserved route conventions and repository content; supplements the immutable generic baseline source labels.
https://agents.kujolang.ai/agents/case-study-editor/,content/agents/case-study-editor.md,Mapping from preserved route conventions and repository content; supplements the immutable generic baseline source labels.
https://agents.kujolang.ai/agents/chain-of-command/,generated directory: build.kujo and templates/page-agent-set.html,Mapping from preserved route conventions and repository content; supplements the immutable generic baseline source labels.
https://agents.kujolang.ai/agents/chief-of-staff/,content/agents/chief-of-staff.md,Mapping from preserved route conventions and repository content; supplements the immutable generic baseline source labels.
https://agents.kujolang.ai/agents/code-reviewer/,content/agents/code-reviewer.md,Mapping from preserved route conventions and repository content; supplements the immutable generic baseline source labels.
https://agents.kujolang.ai/agents/commissioning-editor/,content/agents/commissioning-editor.md,Mapping from preserved route conventions and repository content; supplements the immutable generic baseline source labels.
https://agents.kujolang.ai/agents/competitor-intelligence-analyst/,content/agents/competitor-intelligence-analyst.md,Mapping from preserved route conventions and repository content; supplements the immutable generic baseline source labels.
https://agents.kujolang.ai/agents/content-accuracy-reviewer/,content/agents/content-accuracy-reviewer.md,Mapping from preserved route conventions and repository content; supplements the immutable generic baseline source labels.
https://agents.kujolang.ai/agents/content-decay-analyst/,content/agents/content-decay-analyst.md,Mapping from preserved route conventions and repository content; supplements the immutable generic baseline source labels.
https://agents.kujolang.ai/agents/content-gap-analyst/,content/agents/content-gap-analyst.md,Mapping from preserved route conventions and repository content; supplements the immutable generic baseline source labels.
https://agents.kujolang.ai/agents/content-portfolio-manager/,content/agents/content-portfolio-manager.md,Mapping from preserved route conventions and repository content; supplements the immutable generic baseline source labels.
https://agents.kujolang.ai/agents/content-pruning-analyst/,content/agents/content-pruning-analyst.md,Mapping from preserved route conventions and repository content; supplements the immutable generic baseline source labels.
https://agents.kujolang.ai/agents/context-packager/,content/agents/context-packager.md,Mapping from preserved route conventions and repository content; supplements the immutable generic baseline source labels.
https://agents.kujolang.ai/agents/copy-chief/,content/agents/copy-chief.md,Mapping from preserved route conventions and repository content; supplements the immutable generic baseline source labels.
https://agents.kujolang.ai/agents/core-developer/,content/agents/core-developer.md,Mapping from preserved route conventions and repository content; supplements the immutable generic baseline source labels.
https://agents.kujolang.ai/agents/creative-director/,content/agents/creative-director.md,Mapping from preserved route conventions and repository content; supplements the immutable generic baseline source labels.
https://agents.kujolang.ai/agents/dependency-scanner/,content/agents/dependency-scanner.md,Mapping from preserved route conventions and repository content; supplements the immutable generic baseline source labels.
https://agents.kujolang.ai/agents/developmental-editor/,content/agents/developmental-editor.md,Mapping from preserved route conventions and repository content; supplements the immutable generic baseline source labels.
https://agents.kujolang.ai/agents/director-of-editorial-intelligence/,content/agents/director-of-editorial-intelligence.md,Mapping from preserved route conventions and repository content; supplements the immutable generic baseline source labels.
https://agents.kujolang.ai/agents/distribution-operator/,content/agents/distribution-operator.md,Mapping from preserved route conventions and repository content; supplements the immutable generic baseline source labels.
https://agents.kujolang.ai/agents/documentation-writer/,content/agents/documentation-writer.md,Mapping from preserved route conventions and repository content; supplements the immutable generic baseline source labels.
https://agents.kujolang.ai/agents/editor-in-chief/,content/agents/editor-in-chief.md,Mapping from preserved route conventions and repository content; supplements the immutable generic baseline source labels.
https://agents.kujolang.ai/agents/editorial-strategy-director/,content/agents/editorial-strategy-director.md,Mapping from preserved route conventions and repository content; supplements the immutable generic baseline source labels.
https://agents.kujolang.ai/agents/features-writer/,content/agents/features-writer.md,Mapping from preserved route conventions and repository content; supplements the immutable generic baseline source labels.
https://agents.kujolang.ai/agents/franchise-adaptation-editor/,content/agents/franchise-adaptation-editor.md,Mapping from preserved route conventions and repository content; supplements the immutable generic baseline source labels.
